% Model,case3_base_model_com_solved_Q_1.2.mph
% Version,COMSOL 6.0.0.405
% Date,"Nov 22 2023, 17:13"
% Table,Probe Table - Tout - 
% Time (h),"T_out - 15 m - left (K), Probe_T_out - HE - 15m","T_out - 15 m - left (K), Probe_T_out - HE - 30m","T_out - 15 m - left (K), Probe_T_out - HE - 45m"
43068,281.72488357448515,280.12505899363794,277.3752417361942
43069,281.64120947429234,280.04588783365085,277.2961254993052
43070,281.4999686130496,279.9091535427826,277.1592319387667
43071,281.3854588446801,279.799359800083,277.04940664440124
43072,281.1684138321382,279.58695448262915,276.8365866769937
43073,281.090690542024,279.5144832873174,276.7643270820677
43074,281.07138720712743,279.4999274764115,276.74978853608746
43075,281.07875363475085,279.511724996396,276.7615742318621
43076,281.10600740737067,279.54318145097596,276.79303458225263
43077,281.1528780154409,279.59401784512477,276.8438996140686
43078,281.21801677904807,279.66289336066086,276.9128344599459
43079,281.3218876556,279.77026142848246,277.0203474224828
43080,281.44202573508477,279.8936581641573,277.14389965854775
43081,281.5768863294989,280.0315580008155,277.28197719911884
43082,281.7088095818565,280.1663399593129,277.4169268523657
43083,281.8333974678259,280.29368798036813,277.54445041379125
43084,281.9503406772559,280.41335870626546,277.66431792900295
43085,282.0600291592376,280.5257834744954,277.77696319719144
43086,282.1712329601659,280.6397625598758,277.8912058748092
43087,282.2866684102315,280.7580128806211,278.00975531228977
43088,281.9118904773947,280.38601096131913,277.6368580608053
43089,281.65934904403656,280.1376923683216,277.38870672317483
43090,281.50302672361505,279.98577251510295,277.23717104929096
43091,281.3695659075134,279.85651884437004,277.1082171895734
43092,281.2123329364367,279.70330868630407,276.95515388206996
43093,281.0678936398587,279.5629776351912,276.8150437262047
43094,280.90721581644834,279.4064577940288,276.6587012422688
43095,280.7300735371559,279.2335570847642,276.4859478762573
43096,280.5831710652276,279.09102670875467,276.34368710351316
43097,280.4812399917691,278.99344426240754,276.24644133803827
43098,280.39575106532635,278.91202061241836,276.1652638782317
43099,280.2084945582361,278.7286397844999,275.98182214949054
43100,280.13950946183866,278.66369786989407,275.9173018308244
43101,280.13331837046735,278.66124410250865,275.915327701477
43102,280.14711157152226,278.6783497337384,275.9328322539476
43103,280.3464088754487,278.88070337271336,276.1360394060388
43104,280.7462386275585,279.28297523722705,276.5394293133028
43105,281.15280780045356,279.6911779716323,276.9483774771101
43106,281.4720570357289,280.0114319316939,277.26897461223354
43107,281.6868061284774,280.2274825350511,277.4854294095822
43108,281.8362856133079,280.37855637998666,277.6369367040115
43109,281.9479498513808,280.4920678495985,277.7509147641899
43110,281.9523677018231,280.4985126473624,277.7576410387852
43111,281.85317446069547,280.4016954934775,277.6610205730589
43112,281.7131906150198,280.2645341064803,277.52415421221764
43113,281.56152088046775,280.1160293653066,277.3760344476713
43114,281.4451884037604,280.0029963072618,277.2634934987047
43115,281.32435058072696,279.88542947710073,277.14636545337936
43116,281.22967261955375,279.79410093188307,277.05555282848763
43117,281.1290323821661,279.69682417114547,276.9587492167633
43118,281.00916445780814,279.5803939233491,276.8427402930158
43119,280.89256144090274,279.4673423242978,276.7301426379882
43120,280.80068151328055,279.3791367362672,276.6424653092003
43121,280.7498125154495,279.33194737950384,276.5958585387596
43122,280.6776712778576,279.2632572403001,276.52754821997553
43123,280.6785391385131,279.2676455565379,276.53257776169414
43124,280.6379676909253,279.2302575217094,276.49557400831964
43125,280.5780934872758,279.17346485114655,276.43915020414687
43126,280.57393762950505,279.172481543174,276.4388176150708
43127,280.7050129515839,279.30660068171875,276.57392185300347
43128,280.98729256911673,279.5910133329582,276.85931663490766
43129,281.26350565499047,279.86872840846956,277.1377637800061
43130,281.482378789159,280.0888637066372,277.35847373073307
43131,281.6771619181709,280.2849278176435,277.5551442576074
43132,281.7848819758945,280.3939840140074,277.6646637350051
43133,281.8512106314734,280.4619382150733,277.7331696964008
43134,281.8470483562642,280.4596080530498,277.7313114212329
43135,281.80979225467917,280.42447545997777,277.6967011691696
43136,281.7108727582097,280.327961305008,277.60064592047576
43137,281.6004934782763,280.2202655801594,277.49347617606105
43138,281.5174415167299,280.14003518988926,277.41386905223624
43139,281.4430864960522,280.06852475485715,277.34297803135775
43140,281.33790858853564,279.96619512730734,277.2411740078937
43141,281.1932483596325,279.8244246695852,277.09984767689764
43142,281.0636293760708,279.69795761212094,276.97399876050866
43143,280.94324711613325,279.5808062559023,276.857499911505
43144,280.82700838186827,279.46772487439944,276.7450265685797
43145,280.67987857966114,279.3236632605304,276.6014501508492
43146,280.53789295810594,279.1848922661276,276.46327380207146
43147,280.40482831920536,279.0550245254499,276.33402289148364
43148,280.28140584338087,278.9346991309872,276.21431608906727
43149,280.1320721862483,278.78832958000015,276.06847528090697
43150,280.0660192115838,278.72521102480357,276.00614981258803
43151,280.2534867026738,278.9153733542303,276.1976874949952
43152,280.5940240589643,279.25779873918077,276.5414871076252
43153,280.9989328357995,279.6638285760756,276.948717099467
43154,281.25545849915284,279.921039129833,277.20660426750584
43155,281.5038706862835,280.1704087814696,277.45685079324807
43156,281.64889543556075,280.31659725762887,277.60377115173554
43157,281.73321959392763,280.40241584190795,277.69034373161435
43158,281.7819836327765,280.4529739548255,277.74170561457794
43159,281.72139333378055,280.39437866325994,277.6837310329876
43160,281.5855579562479,280.2608823005463,277.5508455202679
43161,281.4584119071235,280.13641081458593,277.4271678269559
43162,281.322750117583,280.0035290983073,277.29509179249754
43163,281.20944958235583,279.8930376499228,277.1854748734788
43164,281.1034334312098,279.78972381084424,277.0830120435681
43165,280.9924034675588,279.6813624349577,276.9754871493828
43166,280.8923263800995,279.58396687625526,276.8789705453371
43167,280.7801675033735,279.4744727337147,276.77031111208237
43168,280.6818452393058,279.37883489804517,276.67554865480616
43169,280.60337463176,279.3030129356274,276.6006276325113
43170,280.5085590120619,279.2107468730051,276.50916517819485
43171,280.459806755208,279.16451814519013,276.4638818071307
43172,280.4069766545504,279.1140220349396,276.4142572130004
43173,280.3616834291792,279.07091387430984,276.37202770107336
43174,280.29228315386007,279.00356396804244,276.30549221898923
43175,280.4966160775805,279.20993141633306,276.51344007869733
43176,280.86437605564964,279.57899527933347,276.88412607637423
43177,281.1365989493416,279.85174966479724,277.1579091459715
43178,281.42720277994397,280.1428784104204,277.45019640342286
43179,281.6640174224048,280.3802952879551,277.6886970326161
43180,281.82401290376316,280.54109607418,277.8505017254837
43181,281.92899461266757,280.6472058595535,277.95763635906496
43182,281.91447159824605,280.63413216401847,277.9454320857681
43183,281.78911392043335,280.510695912304,277.8228009172107
43184,281.6304414788665,280.35447153366766,277.667505220633
43185,281.4989112890704,280.2257250624685,277.53983348252024
43186,281.39504530783427,280.1247355466203,277.43992877426325
43187,281.33481428689606,280.0673700131903,277.38368822035807
43188,281.29561527858993,280.03097733821477,277.3483837762186
43189,281.2817697933095,280.0199079685527,277.3384136319958
43190,281.27991992052216,280.02080153562775,277.3403988804041
43191,281.27893124340454,280.0225370868269,277.34321777810425
43192,281.2665830533684,280.0128987382349,277.33463588459034
43193,281.22719681548904,279.97624039057365,277.2990038234296
43194,281.1622293801537,279.9140841591833,277.2379028966386
43195,281.09569304386116,279.8504369291882,277.17540990303706
43196,281.04609799348754,279.80367754719504,277.1298968630166
43197,280.98799907329254,279.7481999317598,277.07563492153207
43198,280.9389060735367,279.70158337604283,277.0303198036646
43199,281.0171006045379,279.7822450114782,277.1127207479098
43200,281.1853367355216,279.9522488673537,277.2844547731809
43201,281.4380549435019,280.20632676623137,277.5403681188616
43202,281.7237993696298,280.4930823793689,277.8289530452394
43203,281.9803971130994,280.75048860314314,278.0881005939212
43204,282.1658107574616,280.9367377173242,278.27601406020136
43205,282.25581798607993,281.027806718956,278.3687014726217
43206,282.23207392639705,281.00548266230305,278.34795460500754
43207,282.0942561465099,280.8695338867595,278.21356593859815
43208,281.92233656655276,280.6999561051872,278.04571561714494
43209,281.75399371504665,280.534222443608,277.8818448171194
43210,281.6029566248662,280.3858640781402,277.7354219935258
43211,281.4466619051936,280.23222096556344,277.5836931714181
43212,281.31011750109536,280.0983392864675,277.45179396587326
43213,281.20025033423576,279.99111446096845,277.3466141580892
43214,281.1111498828121,279.90459717421857,277.2621689508987
43215,280.96771915451774,279.76368863127817,277.1231807337669
43216,280.7892166094041,279.5878358573473,276.94924721235105
43217,280.6706009803155,279.47200226942454,276.83557908757496
43218,280.58208867797856,279.38613446199076,276.7519080612121
43219,280.55122921043346,279.3578020529566,276.72589530898404
43220,280.496840700957,279.3055598852064,276.67577279829135
43221,280.41430010878605,279.2250451794125,276.59739369088595
43222,280.3780392014127,279.1908198261611,276.565520267467
43223,280.6701702131486,279.484821329785,276.8626825479278
43224,281.1678712775842,279.9834342293508,277.3644800201686
43225,281.6590653778583,280.47458795687726,277.8583644780603
43226,282.0378460273868,280.8530626634265,278.23924855937923
43227,282.30714650515966,281.12236401768223,278.5109155396898
43228,282.4589175726615,281.27461107729994,278.6655086557366
43229,282.57540511084096,281.3920696120343,278.785464356436
43230,282.58667184548153,281.4046485340698,278.8004045824466
43231,282.5081157567359,281.32781593572923,278.72588066065475
43232,282.3866807058519,281.2084745624082,278.6088915648519
43233,282.2930751903075,281.1173796155392,278.52035989805194
43234,282.2333105566602,281.06018978433207,278.4657617569604
43235,282.13722345956273,280.96647088813177,278.374401975967
43236,281.96872222366954,280.8004463066399,278.2106179658812
43237,281.7699880010948,280.6044911858733,278.01696884440753
43238,281.57721232998665,280.41467749840774,277.8295186338055
43239,281.42391557502873,280.26438789485684,277.68166642217517
43240,281.26313216254016,280.1065502457934,277.52617575384704
43241,281.2070408218753,280.0533937545764,277.47560208906737
43242,281.18712863939277,280.0361644269855,277.46090256345974
43243,281.31634556519043,280.16784344790983,277.59538500772254
43244,281.38180315012204,280.2353264607792,277.6653167114173
43245,281.4354670618593,280.29098591636176,277.7234602033687
43246,281.468599047157,280.3261868344013,277.7611726842759
43247,281.55473096504306,280.41444645943653,277.8521397966529
43248,281.62842037444346,280.490139547134,277.9304738293735
43249,281.689633039133,280.5533093085251,277.99627513479584
43250,281.76393855422486,280.6295868365601,278.07526401199635
43251,281.8269643347888,280.6945583109774,278.1429389678619
43252,281.9003924717534,280.76993826818057,278.22108402933037
43253,281.92817251049235,280.7996622522755,278.2534882006058
43254,281.904816933498,280.7783795537725,278.2348594452542
43255,281.8037800015617,280.67963985291783,278.1387207050028
43256,281.7257229140835,280.6041928425109,278.066102174713
43257,281.68604074252767,280.5672551075493,278.0321264803115
43258,281.6660223687456,280.5498404913898,278.01763723005206
43259,281.64218146434115,280.52846595600096,277.9991406402386
43260,281.6106893367753,280.4995008560789,277.97312384840654
43261,281.5748209991794,280.4662461612452,277.9428931671179
43262,281.47173989952336,280.3658464820193,277.8454593172918
43263,281.4022477284544,280.2991894529732,277.78198083771593
43264,281.3155129750093,280.2152601646494,277.7012291776713
43265,281.2982033602057,280.2007242863228,277.6900996881031
43266,281.2432553812983,280.1483279965119,277.64095614347104
43267,281.2001853799065,280.1077854315036,277.60379687216965
43268,281.1522875624678,280.0623411618406,277.5617854072827
43269,281.1038399379966,280.016241926401,277.5191714165474
43270,281.07715891745937,279.99174916302724,277.49828111276145
43271,281.1766518963305,280.0932564070327,277.603703377397
43272,281.33204147872107,280.25022868024035,277.76457805618077
43273,281.4666552900724,280.38607632522695,277.9041862974436
43274,281.6154268758738,280.5360074898775,278.0579493346667
43275,281.7964290210124,280.71813681563793,278.24400509196965
43276,281.9174832224923,280.84024608156705,278.3698807304175
43277,281.9854893841069,280.90943443497974,278.44279923810467
43278,281.9798517538516,280.90519850704993,278.4422425661243
